TF	Target	Corr
Irf1	Lonrf3	1
Irf1	Etv4	1
Irf1	Bcl3	1
Irf1	Gpr18	1
Irf1	Ankfy1	1
Irf1	Khnyn	1
Irf1	Zfp36	1
Irf1	Cdkn2b	1
Irf1	Tnfsf10	1
Irf1	Trim21	1
Irf1	Tnfrsf13b	1
Irf1	E2f3	1
Irf1	Psmb8	1
Irf1	Ifi35	1
Irf1	Mrpl32	1
Irf1	Dtx3l	1
Irf1	Tap2	1
Irf1	Fbxo22	1
Irf1	B2m	1
Irf1	Extl2	1
Irf1	Fmn1	1
Irf1	Isg15	1
Irf1	Plekha2	1
Irf1	Il2rg	1
Irf1	Rcan1	1
Irf1	Wipf1	1
Irf1	Pank1	1
Irf1	Usp9x	1
Irf1	Trim14	1
Irf1	Uba7	1
Irf1	Lrmp	1
Irf1	Ptpn18	1
Irf1	Ylpm1	1
Irf1	Inppl1	1
Irf1	Cxcl10	1
Irf1	Irf7	1
Irf1	Slc38a2	1
Irf1	Fam26f	1
Irf1	Samsn1	1
Irf1	Shisa5	1
Irf1	Grhl1	1
Irf1	Arhgap9	1
Irf1	Irf8	1
Irf1	Hcls1	1
Irf1	Il12b	1
Irf1	Ube2i	1
Irf1	Slc50a1	1
Irf1	Trim25	1
Irf1	Ifngr1	1
Irf1	Ikbip	1
Irf1	Elk4	1
Irf1	Ptger4	1
Irf1	Ccr10	1
Irf1	Dennd2d	1
Irf1	Sp100	1
Irf1	Fxyd5	1
Irf1	L3mbtl3	1
Irf1	Ipcef1	1
Irf1	Map3k8	1
Irf1	Gmfg	1
Irf1	Spa17	1
Irf1	Xpo6	1
Irf1	Zfhx3	1
Irf1	Stat1	1
Irf1	Lcp2	1
Irf1	Plekhf2	1
Irf1	Ifi203	1
Irf1	Ctss	1
Irf1	Pigv	1
Irf1	Pml	1
Irf1	Arhgef1	1
Irf1	H2-Q4	1
Irf1	Myd88	1
Irf1	Rcn1	1
Irf1	Tnfaip8l2	1
Irf1	Ehd4	1
Irf1	Prpf19	1
Irf1	Tmem63a	1
Irf1	Add3	1
Irf1	Pcdh7	1
Irf1	Ltbp2	1
Irf1	Gimap7	1
Irf1	Lgr4	1
Irf1	Cyb561d1	1
Irf1	Gbp7	1
Irf1	Nfkbia	1
Irf1	Tmem38a	1
Irf1	Psme2	1
Irf1	Psma3	1
Irf1	Akna	1
Irf1	Il4ra	1
Irf1	Relb	1
Irf1	Zbtb20	1
Irf1	P2rx3	1
Irf1	Neurl3	1
Irf1	Ptpn6	1
Irf1	Smarcd3	1
Irf1	Cd48	1
Irf1	Fh1	1
Irf1	Ifi47	1
Irf1	Ptpn22	1
Irf1	Naip5	1
Irf1	Eif2s1	1
Irf1	Irgm1	1
Irf1	Pax6	1
Irf1	Cd274	1
Irf1	Slfn2	1
Irf1	Ston2	1
Irf1	Mapk6	1
Irf1	Sp110	1
Irf1	Atxn7	1
Irf1	Fosl2	1
Irf1	Casp4	1
Irf1	Cd53	1
Irf1	Itgb7	1
Irf1	Oasl1	1
Irf1	Abcg3	1
Irf1	Vps26b	1
Irf1	Ly6e	1
Irf1	Samd9l	1
Irf1	Arpc1b	1
Irf1	Cd44	1
Irf1	Aak1	1
Irf1	Ikbke	1
Irf1	Clic1	1
Irf1	Lcp1	1
Irf1	Tmem209	1
Irf1	Sharpin	1
Irf1	H2-Q7	1
Irf1	Tysnd1	1
Irf1	Pbx2	1
Irf1	Ifnb1	1
Irf1	Mcl1	1
Irf1	Cdk11b	1
Irf1	Hoxa11	1
Irf1	Otc	1
Irf1	Irgm2	1
Irf1	Ptbp2	1
Irf1	Polr2a	1
Irf1	Chchd5	1
Irf1	Map3k11	1
Irf2	Srsf4	1
Irf2	H2-DMa	1
Irf2	Erap1	1
Irf2	Unc13d	1
Irf2	Rbm26	1
Irf2	Lin9	1
Irf2	Elk4	1
Irf2	H2-K1	1
Irf2	Lgals3bp	1
Irf2	Fas	1
Irf2	Rbl2	1
Irf2	Spred2	1
Irf2	Bst2	1
Irf2	Wbp4	1
Irf2	Parp4	1
Irf2	Celf2	1
Irf2	Dusp10	1
Irf2	Gemin7	1
Irf2	Wdr78	1
Irf2	Mef2a	1
Irf2	Plekhm3	1
Irf2	Irf9	1
Irf2	Il15ra	1
Irf2	Tmtc2	1
Irf2	Xpo6	1
Irf2	Stat1	1
Irf2	Zbp1	1
Irf2	Plekhf2	1
Irf2	Tapbpl	1
Irf2	Chd1	1
Irf2	H2-Q4	1
Irf2	Myd88	1
Irf2	Casp8	1
Irf2	Clec2d	1
Irf2	Dap3	1
Irf2	Rcn1	1
Irf2	Chd4	1
Irf2	Cxcl16	1
Irf2	Oas3	1
Irf2	Mob3c	1
Irf2	Adamtsl4	1
Irf2	Thbs1	1
Irf2	Aff1	1
Irf2	Parp3	1
Irf2	Ccdc102a	1
Irf2	Meis1	1
Irf2	Cyb561d1	1
Irf2	Parp14	1
Irf2	Tmem140	1
Irf2	Exo1	1
Irf2	Psme2	1
Irf2	Rbl1	1
Irf2	Foxo4	1
Irf2	Vps11	1
Irf2	Ifit1	1
Irf2	Parp9	1
Irf2	Zbtb20	1
Irf2	Rac1	1
Irf2	Fat4	1
Irf2	Ifih1	1
Irf2	Ifi47	1
Irf2	Suco	1
Irf2	Tada3	1
Irf2	Ep300	1
Irf2	Ttc33	1
Irf2	Cdkn2b	1
Irf2	Znfx1	1
Irf2	Dennd4b	1
Irf2	Tapbp	1
Irf2	Nmi	1
Irf2	Rptor	1
Irf2	Zmynd8	1
Irf2	Psmb8	1
Irf2	Irf1	1
Irf2	Ifi35	1
Irf2	Cflar	1
Irf2	Casp4	1
Irf2	Oasl1	1
Irf2	2010106G01Rik	1
Irf2	Tap2	1
Irf2	Fbxo22	1
Irf2	Trim30a	1
Irf2	Samd9l	1
Irf2	Lgals9	1
Irf2	Mocs3	1
Irf2	B2m	1
Irf2	Gli3	1
Irf2	Ogfr	1
Irf2	Extl2	1
Irf2	Pard3	1
Irf2	H2-Aa	1
Irf2	Isg15	1
Irf2	Aim1	1
Irf2	Amotl1	1
Irf2	Rcan1	1
Irf2	Ccdc103	1
Irf2	Usp9x	1
Irf2	Gsdmd	1
Irf2	Uba7	1
Irf2	Chmp5	1
Irf2	Sharpin	1
Irf2	Psmb9	1
Irf2	Cast	1
Irf2	Rtp4	1
Irf2	Cxcl10	1
Irf2	Irf7	1
Irf2	Tor1aip1	1
Irf2	Trim34a	1
Irf2	Usp18	1
Irf2	Tom1l1	1
Irf2	Rpl30	1
Irf2	Slc38a2	1
Irf2	Ifnb1	1
Irf2	Cdk11b	1
Irf2	Il10rb	1
Irf2	Dync1i2	1
Irf2	Tmco4	1
Irf2	Psmb10	1
Irf2	Camk2d	1
Irf2	Irf8	1
Irf2	Irgm2	1
Irf2	Zfp202	1
Irf2	Rybp	1
Irf2	Tap1	1
Irf2	Bace1	1
Irf2	Map3k11	1
Irf2	Bdnf	1
Irf4	Arhgap4	1
Irf4	Zc3h12d	1
Irf4	H2-Oa	1
Irf4	BC035044	1
Irf4	Nfkb1	1
Irf4	H2-DMa	1
Irf4	Stk10	1
Irf4	Lck	1
Irf4	Map4k1	1
Irf4	Arid5a	1
Irf4	Ncf4	1
Irf4	Gpr132	1
Irf4	Prkd2	1
Irf4	Cd2	1
Irf4	Runx3	1
Irf4	Igkv14-111	1
Irf4	Was	1
Irf4	Nfkbie	1
Irf4	Irf2	1
Irf4	Sit1	1
Irf4	Psd4	1
Irf4	Rgs14	1
Irf4	Gpr65	1
Irf4	H2-K1	1
Irf4	Il2ra	1
Irf4	Batf	1
Irf4	Hcst	1
Irf4	Rock2	1
Irf4	Gimap4	1
Irf4	Arhgap15	1
Irf4	Ifng	1
Irf4	Pag1	1
Irf4	Fam169b	1
Irf4	Cd69	1
Irf4	Sp100	1
Irf4	Bcl6	1
Irf4	Slamf6	1
Irf4	Cd79a	1
Irf4	Il21	1
Irf4	H2-DMb2	1
Irf4	Grap	1
Irf4	Zc3hav1	1
Irf4	Rorc	1
Irf4	Tnfrsf13c	1
Irf4	Sla	1
Irf4	Ipcef1	1
Irf4	Gpr171	1
Irf4	Il17ra	1
Irf4	Map3k8	1
Irf4	Pax5	1
Irf4	Il1r1	1
Irf4	Fcgr1	1
Irf4	Hsh2d	1
Irf4	AB124611	1
Irf4	Irf9	1
Irf4	Dusp2	1
Irf4	Coro1a	1
Irf4	Ctla4	1
Irf4	Stat1	1
Irf4	Selplg	1
Irf4	Ms4a4b	1
Irf4	Pdcd1lg2	1
Irf4	Pou2af1	1
Irf4	Oas1f	1
Irf4	Ms4a4c	1
Irf4	Pml	1
Irf4	Dennd1c	1
Irf4	Il21r	1
Irf4	Lta	1
Irf4	Cd83	1
Irf4	Arhgef1	1
Irf4	Pik3cg	1
Irf4	Bank1	1
Irf4	Rac2	1
Irf4	Tbx21	1
Irf4	Cd84	1
Irf4	H2-Q4	1
Irf4	Myd88	1
Irf4	Cr2	1
Irf4	Arhgap30	1
Irf4	Epsti1	1
Irf4	Mt2	1
Irf4	Cd37	1
Irf4	Tnfaip8l2	1
Irf4	Nckap1l	1
Irf4	Gimap9	1
Irf4	Il17a	1
Irf4	Vcam1	1
Irf4	Itgb2	1
Irf4	Cd86	1
Irf4	Oas3	1
Irf4	Pou2f2	1
Irf4	Irf5	1
Irf4	Tspan32	1
Irf4	Cd22	1
Irf4	Cxcr5	1
Irf4	Foxp3	1
Irf4	Acap1	1
Irf4	Ptprcap	1
Irf4	Cytip	1
Irf4	Card6	1
Irf4	Myo1g	1
Irf4	Gimap7	1
Irf4	Map3k14	1
Irf4	Cd72	1
Irf4	Dock8	1
Irf4	P2ry10	1
Irf4	Map4k2	1
Irf4	Irf6	1
Irf4	Ttpal	1
Irf4	Il7r	1
Irf4	Tnfrsf18	1
Irf4	Ms4a1	1
Irf4	Gimap1	1
Irf4	Itgal	1
Irf4	Tnfaip3	1
Irf4	Ikzf3	1
Irf4	Klhl6	1
Irf4	Stk4	1
Irf4	Akna	1
Irf4	Il27ra	1
Irf4	Il4ra	1
Irf4	Foxp1	1
Irf4	Ccr7	1
Irf4	Cd79b	1
Irf4	Cd5	1
Irf4	Rassf5	1
Irf4	Gimap5	1
Irf4	Gmip	1
Irf4	Cblb	1
Irf4	Cmah	1
Irf4	Rhoh	1
Irf4	Kcna3	1
Irf4	Ciita	1
Irf4	Ms4a6b	1
Irf4	H2-M3	1
Irf4	Traf3ip3	1
Irf4	Cd48	1
Irf4	4930523C07Rik	1
Irf4	Cnr2	1
Irf4	Fermt3	1
Irf4	Gpsm3	1
Irf4	Fcrla	1
Irf4	Ptpn22	1
Irf4	Gpr18	1
Irf4	Ccr6	1
Irf4	Stap1	1
Irf4	Khnyn	1
Irf4	Traf6	1
Irf4	Treml2	1
Irf4	St8sia4	1
Irf4	Cd274	1
Irf4	Birc3	1
Irf4	Tnfrsf13b	1
Irf4	Slfn2	1
Irf4	Pyhin1	1
Irf4	Cyp4f18	1
Irf4	Il10ra	1
Irf4	Psmb8	1
Irf4	Ltb	1
Irf4	Grk6	1
Irf4	Nfkbid	1
Irf4	Cd52	1
Irf4	Irf1	1
Irf4	Stk17b	1
Irf4	A630001G21Rik	1
Irf4	Lpxn	1
Irf4	Sh2d2a	1
Irf4	Traf1	1
Irf4	Evi2a	1
Irf4	Cd53	1
Irf4	Itgb7	1
Irf4	Prkcb	1
Irf4	Oasl1	1
Irf4	Abcg3	1
Irf4	Card11	1
Irf4	Ly6e	1
Irf4	Dock10	1
Irf4	Siglecg	1
Irf4	Trim30a	1
Irf4	Vav1	1
Irf4	Grap2	1
Irf4	B2m	1
Irf4	Sell	1
Irf4	H2-Ob	1
Irf4	Tespa1	1
Irf4	H2-Aa	1
Irf4	Il17f	1
Irf4	Ighm	1
Irf4	Plekha2	1
Irf4	Cd44	1
Irf4	Icos	1
Irf4	Tlx3	1
Irf4	Il2rg	1
Irf4	Spib	1
Irf4	Slamf1	1
Irf4	Il12rb1	1
Irf4	Inpp5d	1
Irf4	Apbb1ip	1
Irf4	Fcrl1	1
Irf4	Wipf1	1
Irf4	Gpr183	1
Irf4	Cd6	1
Irf4	Gpr174	1
Irf4	Zdhhc18	1
Irf4	Lax1	1
Irf4	Il16	1
Irf4	Pik3cd	1
Irf4	Lrmp	1
Irf4	Il10	1
Irf4	Itk	1
Irf4	Lcp1	1
Irf4	Slamf7	1
Irf4	Ptpn18	1
Irf4	Itga4	1
Irf4	Tbc1d10c	1
Irf4	Hvcn1	1
Irf4	H2-Q7	1
Irf4	Rasgrp1	1
Irf4	Clec2i	1
Irf4	Il2rb	1
Irf4	Igkv19-93	1
Irf4	Ly9	1
Irf4	Psmb9	1
Irf4	Parvg	1
Irf4	Itsn2	1
Irf4	Malt1	1
Irf4	Rela	1
Irf4	Irf7	1
Irf4	Ankrd44	1
Irf4	Sash3	1
Irf4	Fgd3	1
Irf4	Gimap6	1
Irf4	Gm8369	1
Irf4	Arhgap25	1
Irf4	Shisa5	1
Irf4	Stat6	1
Irf4	Dock2	1
Irf4	Rasal3	1
Irf4	Ptprc	1
Irf4	Icam1	1
Irf4	Arhgap9	1
Irf4	Irf8	1
Irf4	Hcls1	1
Irf4	Btla	1
Irf4	Rel	1
Irf4	Samhd1	1
Irf4	Rapgef6	1
Irf4	Gimap8	1
Irf4	H2-Eb2	1
Irf4	Traf5	1
Irf4	Laptm5	1
Irf5	Plek	1
Irf5	Rin3	1
Irf5	Rnase6	1
Irf5	Nfkb1	1
Irf5	B430306N03Rik	1
Irf5	Rgs18	1
Irf5	Gpr132	1
Irf5	Nfkbie	1
Irf5	Ctsz	1
Irf5	Psd4	1
Irf5	Rgs14	1
Irf5	H2-K1	1
Irf5	Lair1	1
Irf5	Sp100	1
Irf5	Unc93b1	1
Irf5	H2-DMb2	1
Irf5	Grap	1
Irf5	Ccl3	1
Irf5	Zc3h12a	1
Irf5	Fcer1g	1
Irf5	Sla	1
Irf5	Plekhm3	1
Irf5	Fcgr1	1
Irf5	Irf9	1
Irf5	Glipr1	1
Irf5	Gmfg	1
Irf5	Hk3	1
Irf5	Wfdc17	1
Irf5	Selplg	1
Irf5	Stat1	1
Irf5	Tlr6	1
Irf5	Zbp1	1
Irf5	Nfam1	1
Irf5	Ifi203	1
Irf5	Ctss	1
Irf5	Il1b	1
Irf5	Csf2rb	1
Irf5	Ms4a4c	1
Irf5	Irf2	1
Irf5	Bank1	1
Irf5	H2-Q4	1
Irf5	Pik3cg	1
Irf5	Myd88	1
Irf5	Cd84	1
Irf5	Atp8b4	1
Irf5	Arhgap30	1
Irf5	Cd37	1
Irf5	Pkib	1
Irf5	Slamf8	1
Irf5	Nckap1l	1
Irf5	Pilrb1	1
Irf5	Tnf	1
Irf5	Tcirg1	1
Irf5	Cd86	1
Irf5	Apobec1	1
Irf5	Oas3	1
Irf5	Slc15a3	1
Irf5	Il6	1
Irf5	Fgd2	1
Irf5	Cd40	1
Irf5	Ncf2	1
Irf5	Map3k14	1
Irf5	Ebi3	1
Irf5	Ms4a6c	1
Irf5	Rhog	1
Irf5	Adcy7	1
Irf5	Apobr	1
Irf5	Gm6377	1
Irf5	Tlr2	1
Irf5	Plekho1	1
Irf5	Dok3	1
Irf5	Itgal	1
Irf5	Syk	1
Irf5	Fcgr4	1
Irf5	Ccl5	1
Irf5	Fes	1
Irf5	Clec7a	1
Irf5	Rassf5	1
Irf5	Ccl4	1
Irf5	Cfp	1
Irf5	Ciita	1
Irf5	H2-M3	1
Irf5	Slc11a1	1
Irf5	Clec4a2	1
Irf5	Cd48	1
Irf5	Clec5a	1
Irf5	Cybb	1
Irf5	Rftn1	1
Irf5	Cd300a	1
Irf5	Tlr7	1
Irf5	Fermt3	1
Irf5	Gpsm3	1
Irf5	Sh3bp2	1
Irf5	Cd68	1
Irf5	Cd274	1
Irf5	Birc3	1
Irf5	Tec	1
Irf5	Trim21	1
Irf5	Nfatc2	1
Irf5	Ifi27l2a	1
Irf5	Slfn2	1
Irf5	Pyhin1	1
Irf5	Psmb8	1
Irf5	Nfkbid	1
Irf5	Cd52	1
Irf5	A630001G21Rik	1
Irf5	Ms4a7	1
Irf5	Fli1	1
Irf5	Lpxn	1
Irf5	Cflar	1
Irf5	Evi2a	1
Irf5	Cd53	1
Irf5	Oasl1	1
Irf5	Cd300lf	1
Irf5	Pik3r5	1
Irf5	Mpeg1	1
Irf5	Ly6e	1
Irf5	Dock10	1
Irf5	Ncf1	1
Irf5	Blnk	1
Irf5	Wdfy4	1
Irf5	H2-Ob	1
Irf5	H2-Aa	1
Irf5	Cd44	1
Irf5	Inpp5d	1
Irf5	Wipf1	1
Irf5	H2-T24	1
Irf5	Trim14	1
Irf5	Il16	1
Irf5	Lrmp	1
Irf5	Slamf7	1
Irf5	Pik3ap1	1
Irf5	Napsa	1
Irf5	Slfn8	1
Irf5	Ms4a6d	1
Irf5	Irf7	1
Irf5	Tor1aip1	1
Irf5	Trim34a	1
Irf5	Samsn1	1
Irf5	Ikbkb	1
Irf5	Gpr84	1
Irf5	Icam1	1
Irf5	Cd74	1
Irf5	Arhgap9	1
Irf5	Irf8	1
Irf5	Hcls1	1
Irf5	Il12b	1
Irf5	Ctsc	1
Irf5	Slamf9	1
Irf5	Srgn	1
Irf5	Cyth4	1
Irf5	Pld4	1
Irf5	Mx1	1
Irf8	Plek	1
Irf8	H2-Oa	1
Irf8	BC035044	1
Irf8	Rnase6	1
Irf8	Nfkb1	1
Irf8	Zc3h12d	1
Irf8	H2-DMa	1
Irf8	Rab19	1
Irf8	Erap1	1
Irf8	Trim12c	1
Irf8	Ncf4	1
Irf8	Naip2	1
Irf8	H2-Ab1	1
Irf8	Was	1
Irf8	Nfkbie	1
Irf8	Hpse	1
Irf8	Irf4	1
Irf8	Psd4	1
Irf8	Ptk2b	1
Irf8	H2-K1	1
Irf8	Gpr65	1
Irf8	Ptger4	1
Irf8	Hcst	1
Irf8	Gvin1	1
Irf8	Trpv2	1
Irf8	Casp1	1
Irf8	Arhgap15	1
Irf8	Ifng	1
Irf8	Lyn	1
Irf8	Cd69	1
Irf8	Sp100	1
Irf8	Unc93b1	1
Irf8	Parp4	1
Irf8	H2-DMb2	1
Irf8	Rgs1	1
Irf8	Grap	1
Irf8	Gna13	1
Irf8	Fcer1g	1
Irf8	Man2b1	1
Irf8	Fcgr1	1
Irf8	AB124611	1
Irf8	Irf9	1
Irf8	Glipr1	1
Irf8	Gmfg	1
Irf8	Ccr1	1
Irf8	Coro1a	1
Irf8	Prkcd	1
Irf8	Stat1	1
Irf8	Selplg	1
Irf8	Zbp1	1
Irf8	Ctss	1
Irf8	Csf2rb	1
Irf8	Pou2af1	1
Irf8	Ms4a4c	1
Irf8	Irf2	1
Irf8	Dennd1c	1
Irf8	Tapbpl	1
Irf8	Pml	1
Irf8	Cd83	1
Irf8	Bank1	1
Irf8	Pik3cg	1
Irf8	H2-Q4	1
Irf8	Rac2	1
Irf8	Myd88	1
Irf8	Casp8	1
Irf8	Cd84	1
Irf8	Arhgap30	1
Irf8	Epsti1	1
Irf8	Mt2	1
Irf8	Cd37	1
Irf8	Tnfaip8l2	1
Irf8	Nckap1l	1
Irf8	Lilrb3	1
Irf8	Abi3	1
Irf8	Sumo1	1
Irf8	Vcam1	1
Irf8	Itgb2	1
Irf8	Cd86	1
Irf8	Apobec1	1
Irf8	Oas3	1
Irf8	Slc15a3	1
Irf8	Irf5	1
Irf8	Tep1	1
Irf8	Cd22	1
Irf8	Ifi30	1
Irf8	Dab2	1
Irf8	Cytip	1
Irf8	Fgd2	1
Irf8	Myo1g	1
Irf8	Ptprj	1
Irf8	Cd40	1
Irf8	Ncf2	1
Irf8	Cd72	1
Irf8	Tlr1	1
Irf8	Dock8	1
Irf8	Ms4a6c	1
Irf8	Ucp2	1
Irf8	Rhog	1
Irf8	Parp14	1
Irf8	Tifa	1
Irf8	Gm6377	1
Irf8	Tm6sf1	1
Irf8	Psme2	1
Irf8	Tifab	1
Irf8	Nf1	1
Irf8	Scamp2	1
Irf8	Dok3	1
Irf8	Itgal	1
Irf8	Tnfaip3	1
Irf8	Syk	1
Irf8	Parp9	1
Irf8	Akna	1
Irf8	Ccl5	1
Irf8	Il12a	1
Irf8	Il4ra	1
Irf8	Relb	1
Irf8	Taok3	1
Irf8	Cd79b	1
Irf8	Fes	1
Irf8	AI467606	1
Irf8	Gmip	1
Irf8	Neurl3	1
Irf8	Ptpn6	1
Irf8	Ciita	1
Irf8	Ms4a6b	1
Irf8	H2-M3	1
Irf8	Cd48	1
Irf8	Fkbp15	1
Irf8	Cybb	1
Irf8	Fcgr2b	1
Irf8	Ifi47	1
Irf8	Btk	1
Irf8	Tlr7	1
Irf8	Cnr2	1
Irf8	Abcd1	1
Irf8	Fermt3	1
Irf8	Gpsm3	1
Irf8	Gpr18	1
Irf8	Ptpn22	1
Irf8	H2-Eb1	1
Irf8	Tyrobp	1
Irf8	Naip5	1
Irf8	Stap1	1
Irf8	Zfp36	1
Irf8	Itgax	1
Irf8	Traf6	1
Irf8	Cd274	1
Irf8	Birc3	1
Irf8	Ostf1	1
Irf8	Tec	1
Irf8	Trim21	1
Irf8	Tnfrsf13b	1
Irf8	Tapbp	1
Irf8	Ifi27l2a	1
Irf8	Slfn2	1
Irf8	Nmi	1
Irf8	Pyhin1	1
Irf8	Il10ra	1
Irf8	Ubc	1
Irf8	Psmb8	1
Irf8	Irf1	1
Irf8	Nfkbid	1
Irf8	Ifi35	1
Irf8	Cd52	1
Irf8	Stk17b	1
Irf8	Spi1	1
Irf8	Batf3	1
Irf8	Fli1	1
Irf8	Lpxn	1
Irf8	Cflar	1
Irf8	Dtx3l	1
Irf8	Evi2a	1
Irf8	Casp4	1
Irf8	Mcoln2	1
Irf8	Cd53	1
Irf8	Oasl1	1
Irf8	Ccr5	1
Irf8	Cd300lf	1
Irf8	Elf1	1
Irf8	Pik3r5	1
Irf8	Tap2	1
Irf8	Ly6e	1
Irf8	Dock10	1
Irf8	Ncf1	1
Irf8	Trim30a	1
Irf8	Samd9l	1
Irf8	Vav1	1
Irf8	Lyl1	1
Irf8	Snx20	1
Irf8	Wdfy4	1
Irf8	Blnk	1
Irf8	B2m	1
Irf8	H2-Ob	1
Irf8	H2-Aa	1
Irf8	Cd180	1
Irf8	Pilra	1
Irf8	Plekha2	1
Irf8	Coro2a	1
Irf8	Cd44	1
Irf8	Il2rg	1
Irf8	Gngt2	1
Irf8	Inpp5d	1
Irf8	Myo1f	1
Irf8	Dennd1b	1
Irf8	Wipf1	1
Irf8	Fcrl1	1
Irf8	Arhgap17	1
Irf8	Trim30d	1
Irf8	H2-T24	1
Irf8	Gsdmd	1
Irf8	Uba7	1
Irf8	Trim14	1
Irf8	Gpr183	1
Irf8	Lrmp	1
Irf8	Slamf7	1
Irf8	Lcp1	1
Irf8	Ptpn18	1
Irf8	Ttc7	1
Irf8	Itga4	1
Irf8	Ap1g2	1
Irf8	Pik3ap1	1
Irf8	Hvcn1	1
Irf8	Ly9	1
Irf8	Psmb9	1
Irf8	Napsa	1
Irf8	Slfn8	1
Irf8	Itsn2	1
Irf8	Malt1	1
Irf8	Irf7	1
Irf8	Trim34a	1
Irf8	Sash3	1
Irf8	Sema4d	1
Irf8	Ly86	1
Irf8	Arhgap25	1
Irf8	Samsn1	1
Irf8	Irak4	1
Irf8	Zbtb17	1
Irf8	Il10rb	1
Irf8	Dock2	1
Irf8	Rasal3	1
Irf8	Ptprc	1
Irf8	Icam1	1
Irf8	Oas1e	1
Irf8	Cd74	1
Irf8	Cyba	1
Irf8	Etv3	1
Irf8	Arhgap9	1
Irf8	Psmb10	1
Irf8	Hcls1	1
Irf8	Aicda	1
Irf8	Il12b	1
Irf8	Ube2i	1
Irf8	Hck	1
Irf8	Ctsc	1
Irf8	Srgn	1
Irf8	Cyth4	1
Irf8	Pld4	1
Irf8	Mx1	1
Irf8	Laptm5	1
Nfatc1	Slc25a21	1
Nfatc1	Nfkb1	1
Nfatc1	Ank1	1
Nfatc1	Sp1	1
Nfatc1	Csf2	1
Nfatc1	Cblb	1
Nfatc1	Safb	1
Nfatc1	Foxp3	1
Nfatc1	Fxyd5	1
Nfatc1	Itga4	1
Nfatc1	Fos	1
Nfatc1	Ddx3x	1
Nfatc1	Il2	1
Nfatc1	Cd72	1
Nfatc1	Inhba	1
Nfatc1	Evi2a	1
Nfatc1	Oscar	1
Nfatc1	Gsk3b	1
Nfatc1	Ptgs2	1
Nfatc1	Tnfaip3	1
Nfatc1	Arhgef1	1
Nfatc1	Snw1	1
Nfkb1	Plek	1
Nfkb1	Cacna1e	1
Nfkb1	Nfkb1	1
Nfkb1	Stk10	1
Nfkb1	Wt1	1
Nfkb1	Bcl2a1a	1
Nfkb1	Tert	1
Nfkb1	Gpr132	1
Nfkb1	Nfkbie	1
Nfkb1	Tbxa2r	1
Nfkb1	Fas	1
Nfkb1	Il2ra	1
Nfkb1	Nos2	1
Nfkb1	Cebpa	1
Nfkb1	Vegfc	1
Nfkb1	Nol3	1
Nfkb1	Cd69	1
Nfkb1	Cd7	1
Nfkb1	Nfkbib	1
Nfkb1	Sp100	1
Nfkb1	Chat	1
Nfkb1	Nfkbiz	1
Nfkb1	Grap	1
Nfkb1	Ccl3	1
Nfkb1	Ptger2	1
Nfkb1	Zc3h12a	1
Nfkb1	Oprd1	1
Nfkb1	Socs3	1
Nfkb1	Map3k7	1
Nfkb1	Myc	1
Nfkb1	Map3k8	1
Nfkb1	Gmfg	1
Nfkb1	Dusp2	1
Nfkb1	Ccnd1	1
Nfkb1	Il1a	1
Nfkb1	Ccnd3	1
Nfkb1	Akt2	1
Nfkb1	Stat1	1
Nfkb1	Tlr4	1
Nfkb1	Madcam1	1
Nfkb1	Il1b	1
Nfkb1	Apoa1	1
Nfkb1	Cebpb	1
Nfkb1	Arhgef1	1
Nfkb1	Il15	1
Nfkb1	Myd88	1
Nfkb1	Rac2	1
Nfkb1	Casp8	1
Nfkb1	Birc5	1
Nfkb1	Tnf	1
Nfkb1	Blk	1
Nfkb1	Vcam1	1
Nfkb1	Tnfsf15	1
Nfkb1	Traf3	1
Nfkb1	Nudt1	1
Nfkb1	Foxp3	1
Nfkb1	Cxcr5	1
Nfkb1	Kdr	1
Nfkb1	Grk5	1
Nfkb1	Il23a	1
Nfkb1	Il6	1
Nfkb1	Sh2d3c	1
Nfkb1	Map3k14	1
Nfkb1	Ebi3	1
Nfkb1	Ces2c	1
Nfkb1	Birc2	1
Nfkb1	Brca1	1
Nfkb1	Rhog	1
Nfkb1	Adcy7	1
Nfkb1	Atp12a	1
Nfkb1	Nfkbia	1
Nfkb1	Zfp354c	1
Nfkb1	Ager	1
Nfkb1	Psme2	1
Nfkb1	Tlr2	1
Nfkb1	Tnfaip3	1
Nfkb1	Mapk14	1
Nfkb1	Sdc4	1
Nfkb1	Ccl5	1
Nfkb1	Il27ra	1
Nfkb1	Il12a	1
Nfkb1	Il4ra	1
Nfkb1	Relb	1
Nfkb1	Foxp1	1
Nfkb1	Bcl2a1d	1
Nfkb1	Akt1	1
Nfkb1	Ifngr2	1
Nfkb1	Gdnf	1
Nfkb1	Rdh16	1
Nfkb1	Acta2	1
Nfkb1	Cfb	1
Nfkb1	Cxcl2	1
Nfkb1	Akt3	1
Nfkb1	Ptpn6	1
Nfkb1	Trp53	1
Nfkb1	Myb	1
Nfkb1	Gadd45b	1
Nfkb1	Bcl3	1
Nfkb1	Bcl2l1	1
Nfkb1	Pax8	1
Nfkb1	Birc3	1
Nfkb1	Il2	1
Nfkb1	Tapbp	1
Nfkb1	Il1rn	1
Nfkb1	Cxcl1	1
Nfkb1	Bcl10	1
Nfkb1	Irf1	1
Nfkb1	Nfkbid	1
Nfkb1	Plau	1
Nfkb1	Tgfb1	1
Nfkb1	Cflar	1
