GeneName	0h	1h	4h	10h	20h	36h	48h	72h	168h	4w
H2afv	3.497857595	2.910950843	1.861820781	1.853389703	2.66490549	3.337790776	3.6999292	3.177110329	3.041928233	2.995039862
H2afx	1.918115042	1.668834159	1.957659377	2.801161193	2.221827358	4.397222376	5.128498056	4.146530493	2.473610109	1.624985979
H2afy	2.964587336	2.876456121	2.754448474	2.786572693	2.885092605	3.167404245	3.333166233	3.287420942	2.907310074	2.815900196
H2afy2	-2.243414142	-2.834657322	-3.104692355	-2.702422039	-1.820252553	-1.915404328	-1.897627459	-2.294414325	-2.066276282	-2.340095721
H2afz	4.333046704	4.180353474	3.682229487	3.279428543	3.861756712	5.61054736	6.459266394	5.788469047	4.37276414	4.126580979
H2-D1	7.190104025	7.105758186	7.172305239	7.010589421	7.355957771	7.338545329	7.433871465	7.448639694	7.637697049	6.892682078
H2-DMa	-0.311045693	-1.040727325	-1.358405362	-1.974869742	-1.717656575	-1.909629988	-1.373431549	-1.246307534	-0.696173414	-0.94559467
H2-DMb1	-0.214386258	-0.886320688	-1.173850079	-2.076727907	-2.006953556	-2.181993701	-1.285569898	-1.643269796	-0.410918083	-0.870921007
H2-DMb2	-1.514043193	-2.392225804	-2.676727236	-3.676404127	-3.326381663	-3.559649076	-3.034275344	-2.877433204	-2.302349981	-1.683346229
H2-Eb1	2.986419521	2.293895499	2.028778052	1.255031128	0.997671102	1.000932685	1.250040486	0.868191158	2.450279082	2.383233558
H2-Eb2	-5.188561433	-5.656087595	-4.96787717	-4.805342215	-5.942901809	-5.778458386	-5.543997305	-5.193570962	-4.368415975	-6.166550128
H2-K1	8.573531856	8.469455428	8.112777007	7.812747443	7.946316211	7.974374469	8.002310036	8.01676097	8.729485974	8.24078871
H2-Ke2	3.978439596	3.51469618	3.371218438	3.555377244	3.685924517	3.781952808	3.931082301	3.697361146	3.350646424	3.616280892
H2-Ke6	-3.217595141	-2.487989684	-2.965614213	-3.790379603	-3.713860221	-4.198180427	-3.791681872	-4.007906126	-2.984117538	-3.113129334
H2-M2	-4.811591479	-5.325270974		-5.606667037	-3.743661774	-5.388985082		-5.004248745	-3.878361683	-5.667148037
H2-M3	0.001112298	-0.65361204	-0.830403837	-0.62332927	-0.329711788	-0.271124383	0.12068329	0.324349296	0.258313691	0.157055385
H2-M5	-6.135153713	-6.144507837	-6.338983784	-7.481407132	-5.755947196	-6.327220864			-6.244577343	
H2-Oa	-3.533586473	-4.173055213	-4.810566732	-4.14206982	-4.022500312	-4.590175285	-4.052665838	-5.174032643	-2.882619	-2.84108787
H2-Ob	-2.531379073	-3.597181422	-3.848921373	-3.920814887	-4.711610106	-4.687626171	-5.185816069	-4.271525922	-2.75368704	-2.282330033
H2-Q1	2.4730003	2.163451536	1.89010933	1.83958301	2.159887925	2.792533301	2.742422782	3.533756435	3.936476145	2.273994061
H2-Q10	8.610217436	8.373911669	8.001003012	7.903608455	7.983509987	8.216408735	8.238972315	8.58875343	8.955404549	8.477275953
H2-Q2	-1.368622881	-1.99268993	-2.657519869	-2.591839117	-2.228459483	-1.106484321	-1.461431589	-0.248932547	0.112640279	-2.171760333
H2-Q4	3.514003204	2.840253433	3.262743422	2.370852164	2.74911613	3.143544292	3.635074123	3.609942249	3.5581597	3.189447175
H2-Q6	3.949768882	3.211534826	3.097752861	2.614322028	2.794341632	3.692568561	4.262506904	4.689938669	4.19470701	3.72487287
H2-Q7	3.848911434	3.48529655	3.023997829	2.77619605	2.915878137	3.513783426	3.990903886	4.483222125	4.214349928	3.615494008
H2-T22	4.39604473	4.15055131	3.704956247	3.664653029	4.511186278	4.652571401	4.874020134	4.592978953	4.82299223	4.393094197
H2-T23	5.650907903	5.469675909	4.988521698	4.688386675	5.006100874	5.348011977	5.454070569	5.28532949	5.786414754	5.409324671
H2-T24	-0.852422534	-1.099608591	-2.706579714	-2.357903499	-1.288476372	-2.326534648	-1.602173039	-1.736832413	0.00901427	-0.415792905
H2-T3	-9.275289713	-9.174020511	-9.535502583	-7.185220584	-8.66049098	-8.60340806	-9.417241369	-9.720578814	-7.712914348	-10.11673816
H3f3a	4.525101997	4.266796673	4.044705812	3.828947936	4.05470427	4.395250113	4.537672565	4.501857835	4.33213913	4.251913901
H3f3b	5.57094733	7.132258923	8.025205212	6.175108311	5.592148785	5.719717388	6.060659871	5.999144598	5.705555983	5.399389116
H47	5.399116148	5.199294586	4.631760901	5.402052651	5.5505354	5.344467085	6.278199475	6.073543246	5.678434261	5.496703017
H60b	-4.306024926	-4.32189783	-4.104081521	-4.08988035	-4.149672499	-4.62990601	-4.348377702	-4.141658705	-4.0754609	-4.677639889
H6pd	6.166165253	5.882723523	7.181569976	6.836096771	6.899445108	6.226316185	6.943917506	6.814838093	6.81954491	6.356051862
Haao	8.221341126	7.88789802	7.22825159	6.676339358	7.121507293	6.830419217	7.043942521	7.591186255	7.928093052	7.95575199
Habp2	5.248552919	5.164199213	4.884840561	4.798284218	5.47992999	5.802856382	5.871068205	5.967007925	5.691246141	5.28662222
Habp4	4.522431536	4.440222275	3.972729999	4.014522426	4.597170605	4.611706578	4.594263264	4.560419825	4.568803177	4.572329062
Hace1	-2.266314954	-2.533696079	-2.778868983	-1.809953455	-2.138792176	-1.679846083	-1.624546035	-2.03927344	-1.963414477	-2.022779224
Hacl1	6.014548111	5.965725403	4.955253002	6.043777658	6.448517423	5.692843311	6.052994583	6.493654485	6.197039052	6.006052003
Hadh	5.51072791	5.265447	4.896775995	4.62367357	5.326122187	5.683647261	5.64805621	5.788777053	5.628671274	5.293758994
Hadha	5.46706969	5.529218608	5.668181433	6.090297728	6.116723022	6.204579071	5.788282036	5.891713075	5.627167806	5.541767197
Hadhb	4.517346294	4.570756897	4.647718391	5.178277908	5.106437389	5.314060903	4.806044024	4.927031809	4.709900178	4.511377863
Hagh	6.735435306	6.584445375	5.874711944	5.38116578	6.371704916	6.2536013	6.164389347	6.526185036	6.401317895	6.559095963
Haghl	0.582080124	0.06602006	-0.975759273	-0.362737727	0.146856311	0.067093401	0.117159495	0.36698894	0.328240303	0.476060793
Hal	6.035177213	5.978497352	5.163868199	4.844463734	5.177719566	5.097370588	4.904217008	5.833310246	6.643642216	6.52029217
Hamp	9.397291729	9.764023008	12.0329734	11.41437809	9.982420415	10.53770777	8.740862431	8.282635517	7.168555766	9.6034701
Hamp2	5.511272087	4.420437044	4.208257234	3.276903464	1.432210973	0.964933135	0.215348129	3.157611834	5.048437658	3.92747198
Hand1	-4.522295517	-5.814020817				-5.858792488			-5.354761299	
Hand2	0.2832428	-0.325492469	-0.058749413	-0.096447159	0.142911954	0.541449123	-0.152329126	-0.180492351	-0.516453531	-0.266678381
Hao1	6.879009519	6.916165326	6.819773609	6.550394838	6.804375492	6.291758628	6.566409163	6.705757727	6.762367887	6.8684079
Hao2	-4.359269946	-5.30123871	-5.546160111		-5.46796032	-5.831985375	-5.46305747	-4.335478185	-3.946973099	-5.100548075
Hap1	-2.425259043	-2.926323971	-3.220449493	-2.275267966	-2.652909323	-1.844557723	-2.689905065	-2.536320521	-2.401661061	-2.397530196
Hapln1	-3.245315763	-2.594683352	-4.071178774	-5.070881051	-3.329530712	-0.656337626	-1.209328224	0.195675495	-0.949765669	-2.71059863
Hapln4	1.158092053	1.327799249	0.69035168	2.322403299	2.675122635	2.3129132	2.415778918	2.400532137	2.422451133	1.678172645
Harbi1	0.974023001	0.695532039	0.200116774	0.959327011	0.914263615	0.166192169	0.822676145	0.664389866	1.183845871	1.084107548
Hars	3.68298578	3.694295387	3.915091281	4.365684282	4.152364111	4.323010098	4.385794438	4.265150117	3.779392061	3.708478759
Hars2	2.165918831	1.807087825	1.854811511	2.129244155	2.130148969	2.074032994	2.483698331	2.372983929	2.471087587	2.403171965
Has1	-5.53829877	-2.220617416	-3.796607252	-3.84752022	-2.987421963	-3.168895976	-3.765912046	-4.649326569	-4.15110521	-6.086938813
Has3	-6.214866566	-6.526614032	-6.585361809	-7.062450219	-7.300499382	-6.820704937	-7.264091247		-6.093368042	-5.858225465
Hat1	1.173681076	0.898575822	0.72768156	1.490729251	1.58581803	3.664976778	2.982056725	2.500951648	1.352633782	1.23340519
Haus1	1.682311602	1.17987182	1.058738055	1.003041297	1.461307357	2.834175735	3.115930083	2.45956299	1.485188971	1.666781099
Haus2	1.319597928	1.386942295	1.743698863	1.786254727	1.585565067	1.745826548	1.749673449	1.804330549	1.813762078	1.644496146
Haus3	0.942253142	0.146699897	0.083091483	0.885292963	0.687773807	2.106748072	2.765909742	2.030597954	1.010657974	0.812124448
Haus4	2.346774871	1.815153191	0.692801567	1.05051725	1.972308416	3.501466856	3.266596467	2.445821341	2.140535254	2.262263654
Haus5	-0.416188963	-0.795808889	-1.388195513	0.224504597	-0.00880924	1.503427247	1.384230636	0.647262668	-0.417504192	-0.412644905
Haus6	-0.992753045	-1.147137016	-1.319546042	-0.486490551	-0.428523457	1.630563381	1.261986933	0.379188767	-0.376137228	-0.650197127
Haus7	2.661842109	2.034716775	1.472367921	1.636322787	2.485003771	3.110209592	3.137042303	2.991741167	2.359785732	2.247136048
Haus8	-1.187139448	-1.597336924	-1.78953534	-0.030299755	-0.689474509	1.253989198	0.837315597	0.001809206	-0.940119432	-1.501845634
Havcr1	-6.008703559	-6.11687734	-5.896507952	-6.094725319	-6.201810693	-5.546015032	-5.508686914	-5.459565477	-5.794822949	-5.445274204
Havcr2	-4.10101981	-3.262721524	-4.09281501	-4.753515596	-4.762734172	-4.402882349	-3.985317733	-5.029100602	-4.201042284	-5.469285334
Hax1	5.184296221	5.061784118	4.650350747	5.345280377	5.379311148	5.297280955	5.558837435	5.120714568	5.018511369	4.967261029
Hba-a1	2.585438129	2.736664904	1.621088638	2.810207333	2.065528538	3.893951297	3.004209079	3.499511306	4.378188588	2.942265016
Hba-a2	2.69240766	2.890348059	1.620395696	2.881384766	2.130646115	4.011518311	3.151256761	3.659588714	4.463807519	3.108578265
Hbb-b1	2.531383142	2.89809496	1.90414059	3.044017737	2.424921431	4.07338271	3.303666662	3.744929792	4.67907646	3.144158949
Hbb-b2	1.891233348	2.244775363	1.072674987	2.407329751	1.774081366	3.497841451	2.692742181	3.164766837	4.145292621	2.618167717
Hbegf	-2.029765911	-1.759948014	-2.180248194	-2.70445217	-3.014348236	-1.040831867	-2.03252691	-1.732527892	-1.478386708	-2.093218226
Hbp1	3.400786245	3.485402699	2.877770904	3.361359834	3.300826525	2.720149853	3.421145555	3.020258952	3.620252923	3.606529687
Hbq1b	-3.957773984					-4.168704767				
Hbs1l	3.103823033	3.261834744	3.191765799	3.487071983	3.542905381	3.58663153	3.615453168	3.668987696	3.429294337	3.341527847
Hbxip	4.32760442	3.986789764	3.604477256	3.912138396	4.207699903	4.132121994	4.35558557	4.334493298	4.174571688	3.970480542
Hc	6.713743289	7.13535082	6.85844795	6.731442321	7.399849855	7.553189998	7.680024866	7.687646856	7.772921196	7.39004778
Hccs	0.801111678	0.912440337	1.374955531	1.586231635	1.23489714	1.919745854	1.788309898	1.63599624	1.211996605	1.02229607
Hcfc1	1.779718538	1.838364058	1.887638513	2.758032237	2.332241448	2.638788545	2.846446129	2.539302822	2.360236005	2.29043908
Hcfc1r1	4.378250845	3.86849824	3.520873473	3.182238009	3.633785504	3.763950835	3.961033828	3.711882047	4.030132684	3.83653283
Hcfc2	0.624675321	0.59483772	1.082030023	1.100030226	1.097478981	1.202426416	1.443368341	1.370260876	0.952742484	0.805792477
Hck	-0.890702897	-1.678599301	-1.667636653	-1.570982408	-0.951474794	-1.567189976	-0.585577633	-0.685010102	-0.231817732	-1.219869582
Hcls1	-0.054086464	-0.381362401	-0.525046075	-1.11622703	-0.571619229	-0.559145874	0.068915138	0.226843826	0.116502681	-0.151229985
Hcn1	-6.70820613						-6.275411836			
Hcn2	-3.712678007	-3.824455433	-3.64500543	-4.141737633	-2.93038321	-1.585032708	-1.628994844	-2.500531312	-4.41229689	-3.491126622
Hcn3	-5.148172228	-6.328654636	-6.601899807	-6.948192611	-5.933528262	-6.073598896	-6.002102885	-5.833043373	-6.298378153	-5.951099037
Hcrtr2	-2.786922921	-3.586471403	-2.127773708	-5.322024781	-3.466483277	-4.21834227	-3.449566644	-3.319395678	-2.638628214	-2.738407838
Hcst	-1.993519018	-1.991818451	-2.190215378	-3.188290604	-2.875166168	-2.472472202	-3.155984262	-3.682280158	-2.775829705	-2.558432583
Hdac1	2.116595811	1.932785966	2.010851155	2.291477826	2.464755689	2.585937969	2.892764195	2.862551088	2.357403734	2.266743142
Hdac10	1.049486477	0.747169288	0.907981584	1.016284136	1.182027443	0.711681107	0.907411899	0.806993246	0.864370786	1.210815428
Hdac11	3.175802856	2.438674556	0.645238396	1.820963023	2.792614631	2.422267283	2.575258335	2.720755235	3.491735967	3.262515855
Hdac2	2.115722658	1.724416614	1.883583236	2.20991263	2.102315835	2.387508491	2.545980863	2.395844847	2.048328723	1.875749434
Hdac3	2.69647155	2.32932666	2.319574935	2.516642994	2.55690066	2.934502632	2.852524499	3.026056857	2.679144629	2.638006605
Hdac4	-1.678417133	-0.661120123	-0.049193118	0.000861579	-0.29434146	-0.083529599	-0.375423851	-0.261347389	-0.476137826	-0.495273827
Hdac4	0.291002098	0.283276905	0.872934193	0.462738992	0.332837316	0.528771216	0.754958576	0.390316508	0.170704637	0.227329209
Hdac5	1.690480345	1.162883296	-0.630227915	0.042389299	1.27355835	0.882921127	0.807227067	0.900605478	1.877169753	1.804747125
Hdac6	1.21163438	1.156077516	0.973689256	1.243166954	1.524395513	1.492635177	1.587901076	1.799670083	1.219687335	1.313243264
Hdac7	-0.543457166	-1.189164694	-1.166819033	-1.202138536	-0.837361188	-1.06269093	-1.16148645	-0.843822989	-0.570828174	-0.898623744
Hdac8	-0.542516971	-1.176170795	-1.410341401	-0.226586159	-0.150059673	-0.206389296	0.244996635	-0.001669686	-0.173983812	-0.628313382
Hdac9	-4.923391262	-5.852443254	-5.896098977	-6.386112106	-5.838808655	-5.709177124	-4.820882558	-4.819061547	-4.805855833	-5.466076697
Hdc	-2.820308299	-1.49942646	-0.833379704	-0.679726764	-1.40251018	-1.483592161	-2.072114966	-2.228532154	-2.218948264	-3.122574609
Hddc2	-2.161921999	-2.772219394	-3.135748772	-2.717727043	-2.04325679	-2.242155758	-2.351405832	-1.993671084	-2.873002413	-2.723019742
Hddc3	-0.050824078	-1.21093476	-0.865462257	-0.518723168	-0.339280886	-0.537400837	-0.512914362	-0.167591493	-0.362857022	-0.161215635
Hdgf	5.404057413	5.273840468	4.761263966	5.390268186	5.555129899	5.857459631	5.815778553	5.704150411	5.398952792	5.33769685
Hdgfrp2	3.132718769	2.905081677	2.373307968	3.039866925	3.124123117	3.52869832	3.660929703	3.370258115	3.213821721	3.144874664
Hdgfrp3	-3.807258171	-4.322222989	-4.111585146	-4.595745812	-4.577334626	-4.832457813	-4.278721718	-4.469658742	-3.981971551	-4.454055106
Hdhd2	1.988156526	1.842169141	1.933981078	2.10753928	2.129501717	2.174931661	2.150008906	2.266995369	2.05673332	2.160188666
Hdhd3	3.63716548	2.81108715	1.317434311	2.856658072	3.628469934	3.609340626	3.798231784	3.783969367	3.724048901	3.684759909
Hdlbp	5.701559194	6.000213877	6.032634404	6.522272951	6.492352441	6.410489401	6.529269379	6.581710779	6.464594559	6.228931279
Hdx	-6.769969323	-6.523177912	-6.029113148	-6.621495614	-6.343158556	-7.517107352	-7.115250643	-6.500764473	-6.338030853	-6.646678168
Heatr1	0.931721398	1.096009316	3.361401648	2.313259254	1.890141039	2.041163112	1.88442046	2.016909926	1.326122518	1.323966679
Heatr2	0.661092943	0.739252508	0.894603601	1.357266122	0.999235497	1.283905369	0.957172548	0.672829507	0.794618553	0.892866595
Heatr3	1.787432851	2.080669958	2.439887459	2.749237127	2.408047352	2.657325822	2.467377347	2.433939179	2.156614353	2.126852542
Heatr5a	0.588504692	0.80316045	-0.391632111	0.992361571	1.004925576	0.942226252	1.694978028	1.150816628	1.309415475	1.179333357
Heatr5b	-0.813523224	-1.266093268	-1.717126424	-1.331729674	-1.446706759	-1.141132321	-1.557364889	-1.85100644	-1.085947098	-1.287704209
Heatr5b	0.352083896	0.660313635	0.502946136	1.224561406	1.036682759	1.352692926	1.099696231	1.190873255	0.849040749	0.973735428
Heatr6	0.57925391	0.584771807	1.514413068	1.042085925	0.958626516	1.078528623	0.934666784	0.846617629	0.758967682	0.677948432
Heatr7a	0.186285507	0.375311369	0.303326158	0.730000666	0.883314584	0.396908324	0.78001716	0.785614094	0.474485804	0.492514188
Heatr7b1	-3.594232143	-3.640641076	-4.826520093	-4.386163795	-3.368402594	-3.112715217	-2.991866176	-2.220773584	-3.062382938	-3.421772017
Heatr8	-4.501485671	-5.102061664	-6.614892172	-6.330653501	-5.710221462	-6.209678152	-6.974976858	-6.704225571	-6.505959093	-5.867393028
Hebp1	7.316843053	6.85868665	6.263199885	5.468765688	6.385561805	6.254245502	6.298311064	6.630420202	6.871924291	6.836748043
Hebp2	-1.995162678	-2.730262093	-3.495028875	-2.698054097	-2.674531003	-0.503218751	0.259114297	1.146157615	-0.120670753	-2.323112259
Heca	1.819640778	2.551125844	1.677391822	1.995357308	1.714165741	1.840523984	2.079828148	1.463514176	2.181229471	2.154914386
Hectd1	3.675817787	4.140942025	4.386854046	4.979669657	4.692075009	4.326863652	4.308341455	4.062786694	4.14606196	4.138962205
Hectd2	-2.491101794	-1.934777953	-2.053190783	-1.480399062	-1.688264825	-1.219196019	-1.801477352	-1.743157801	-2.210467778	-2.170737802
Hectd3	2.879160376	2.663145829	1.624735181	2.75559439	2.940212403	2.639985383	2.691815111	2.430415348	3.02946914	3.135502413
Hecw1	-8.245275223					-7.831613023				
Hecw2	-2.941023907	-2.499577464	-2.640583241	-3.619054677	-2.989805997	-2.979840323	-2.894969955	-2.874448026	-2.780576704	-3.272783132
Heg1	-0.534079127	-0.487572093	0.126900149	0.408290217	0.413148502	0.845747701	0.877258061	0.906631182	0.625358017	-0.528715855
Helb	0.635887207	0.808846352	1.728881167	1.535151168	1.332587507	1.080134536	1.342389356	1.195570178	1.045127175	1.041975307
Hells	-3.209850109	-3.407312963	-5.110628383	-2.967590935	-1.847635204	2.107399569	0.313626848	-0.024380542	-1.959856049	-3.084002384
Helq	-0.888808177	-0.701328788	-0.298732637	0.131847975	-0.194098749	0.761273465	-0.007355433	-0.308642441	-0.550152297	-0.530290968
Helz	-0.670798364	-0.552171196	-0.175951672	0.130164397	0.038069479	-0.142330997	0.119501684	0.241789863	-0.167416197	-0.343210099
Hemk1	1.472451443	1.076002209	0.913314037	1.124921019	1.527252952	1.082495714	1.260281795	1.623684037	1.713499807	1.698591767
Hepacam	-6.785450476			-6.475239351						-6.50149351
Hepacam2	-4.967375378	-5.298295341	-6.072339624	-5.045667929	-5.508310774	-5.344241039	-5.842318814	-5.601959119	-5.439808747	-5.261648604
Heph	-3.120719026	-3.247267572	-3.785357684	-3.968452086	-3.690821629	-4.012101131	-3.766670748	-3.331754075	-2.630781813	-3.457199624
Herc1	0.072735363	0.301264432	0.547828158	0.603087833	0.811643331	0.827440383	0.768890402	0.741311011	0.490632219	0.327235688
Herc2	0.868437699	1.297518644	0.723221512	1.494858128	1.35274237	1.442132307	1.446457392	1.499953302	1.37069765	1.235328873
Herc3	-1.138170429	-1.39703366	-2.683743067	-0.595992752	-0.883503843	-0.206588232	-0.991813222	-0.842988865	-0.557411936	-0.459003824
Herc4	3.343508706	3.414627901	2.960171709	3.125024376	3.455568788	3.190964554	3.354790129	3.444037754	3.674870086	3.670583392
Herc6	0.907861307	0.75113158	1.283966432	1.184273202	1.850153364	1.422509958	1.671643453	1.347179672	1.754414045	1.170309874
Herpud1	6.66246383	7.741011053	5.405695218	6.120680653	5.752955852	6.145711366	6.925434472	6.478895388	5.661954704	5.78585367
Herpud2	3.021112539	3.030170266	2.793433061	3.046784978	3.063889241	2.810865004	3.128008783	2.879556556	3.157982995	3.025982374
Hes1	1.838244703	1.515944627	1.56120767	1.724479167	1.625577074	2.828707415	1.87394381	1.994272739	1.650532878	2.172724287
Hes6	4.929264685	4.408096842	2.154594966	2.900630246	3.382656027	4.018380404	3.187911594	4.767535346	4.971428735	5.291890402
Hes7	-5.140095512	-5.45287912	-5.772050324	-5.082602631	-5.772059301	-5.308262938	-5.566711907	-4.968692076	-5.673421162	
Hesx1	-5.296649759	-4.976117782	-2.816989487	-2.20861423	-3.650202246	-3.077180885	-2.201887592	-2.525674172	-3.779822878	
Hexa	3.895553384	3.84528184	3.266269908	3.53324061	3.701219865	4.217369865	4.498467184	4.537767991	4.283754521	3.971869678
